time,label,lng,lat,count,phone,conntime,trajectory
0,1,116.46408844,39.89735413,21545,10655988888,1493038481000,0
0,1,116.46408844,39.89735413,21544,10655988888,1493038556000,0
0,1,116.46300507,39.89762115,21543,10655988888,1493038795000,0
0,1,116.46408844,39.89735413,21542,10655988888,1493046610000,0
0,1,116.46408844,39.89735413,14552,10655136666,1493038481000,0
0,1,116.46408844,39.89735413,14551,10655136666,1493038556000,0
0,1,116.46300507,39.89762115,14550,10655136666,1493038795000,0
0,1,116.46408844,39.89735413,14549,10655136666,1493046610000,0
0,1,116.46107483,39.89735413,14548,10655988888,1493043855000,0
0,1,116.4611969,39.89705276,14547,10655988888,1493043868000,0
0,1,116.46133423,39.89757156,14546,10655988888,1493043890000,0
0,1,116.46408844,39.89735413,14545,10655988888,1493044018000,0
0,1,116.46107483,39.89735413,3670,10655136666,1493043855000,0
0,1,116.4611969,39.89705276,3669,10655136666,1493043868000,0
0,1,116.46133423,39.89757156,3668,10655136666,1493043890000,0
0,1,116.46408844,39.89735413,3667,10655136666,1493044018000,0
0,1,116.45191193,39.91001892,25285,10655136666,1493049648000,0
0,1,116.45191193,39.91001892,25280,10655988888,1493049648000,0
0,1,116.46176147,39.90322876,28879,10655136666,1493039566000,0
0,1,116.46176147,39.90322876,28878,10655136666,1493049600000,0
0,1,116.46176147,39.90322876,28877,10655136666,1493049606000,0
0,1,116.46176147,39.90322876,28876,10655136666,1493049608000,0
0,1,116.4616394,39.90197754,25289,10655136666,1493048883000,0
0,1,116.46157074,39.90063858,25288,10655136666,1493048905000,0
0,1,116.46154022,39.9002037,25287,10655136666,1493049489000,0
0,1,116.46157074,39.90063858,25286,10655136666,1493049640000,0
0,1,116.4616394,39.90197754,25284,10655988888,1493048883000,0
0,1,116.46157074,39.90063858,25283,10655988888,1493048905000,0
0,1,116.46154022,39.9002037,25282,10655988888,1493049489000,0
0,1,116.46157074,39.90063858,25281,10655988888,1493049640000,0
0,1,116.45776367,39.95279312,14555,10651111111,1493049577000,0
0,1,116.45574951,39.95035172,14554,10651111111,1493049617000,0
0,1,116.45776367,39.95279312,7139,10658888888,1493049577000,0
0,1,116.45574951,39.95035172,7138,10658888888,1493049617000,0
0,1,116.46437836,39.94970322,14556,10651111111,1493049566000,0
0,1,116.46437836,39.94970322,14553,10651111111,1493049639000,0
0,1,116.46437836,39.94970322,7140,10658888888,1493049566000,0
0,1,116.46437836,39.94970322,7137,10658888888,1493049639000,0
1,1,116.4562912,39.89735794,3675,10655988888,1493044084000,0
1,1,116.45994568,39.89673233,3673,10655988888,1493044366000,0
1,1,116.45982361,39.89893341,3672,10655988888,1493044380000,0
1,1,116.45982361,39.89893341,3671,10655988888,1493050135000,0
1,1,116.4562912,39.89735794,16,10655136666,1493044084000,0
1,1,116.45994568,39.89673233,14,10655136666,1493044366000,0
