time,label,lng,lat,count,phone,conntime,trajectory
0,1,116.46133423,39.89757156,33818,10699988888,1492750971000,0
0,1,116.46130371,39.89719391,33817,10699988888,1492751078000,0
0,1,116.46300507,39.89762115,33816,10699988888,1492803148000,0
0,1,116.46130371,39.89719391,33815,10699988888,1492810769000,0
0,1,116.4620285,39.89746475,33814,10699988888,1492891667000,0
0,1,116.46133423,39.89757156,7987,10690136666,1492750971000,0
0,1,116.46130371,39.89719391,7986,10690136666,1492751078000,0
0,1,116.46300507,39.89762115,7985,10690136666,1492803148000,0
0,1,116.46130371,39.89719391,7984,10690136666,1492810769000,0
0,1,116.4620285,39.89746475,7983,10690136666,1492891667000,0
0,1,116.46138,39.89714813,486,10690136666,1492963269000,0
0,1,116.46155548,39.8987999,485,10690136666,1492963284000,0
0,1,116.46138,39.89714813,484,10690136666,1492963287000,0
0,1,116.46138,39.89714813,477,10699988888,1492963269000,0
0,1,116.46155548,39.8987999,476,10699988888,1492963284000,0
0,1,116.46138,39.89714813,475,10699988888,1492963287000,0
0,1,116.46176147,39.90322876,483,10690136666,1492963290000,0
0,1,116.46176147,39.90322876,474,10699988888,1492963290000,0
0,1,116.45546722,39.95047379,33808,10658888888,1492963092000,0
0,1,116.45546722,39.95047379,33807,10658888888,1492963094000,0
0,1,116.45546722,39.95047379,33806,10658888888,1492963095000,0
0,1,116.45149231,39.95892715,22839,10651234567,1492953204000,0
0,1,116.45149231,39.95892715,22837,10651234567,1492954109000,0
0,1,116.44894409,39.95941162,11625,10651005848,1492953992000,0
0,1,116.44894409,39.95941162,11617,10651234567,1492953992000,0
0,1,116.45796204,39.94875336,11592,10658888888,1492958567000,0
0,1,116.45095062,39.9478035,11591,10658888888,1492958598000,0
0,1,116.45796204,39.94875336,11590,10658888888,1492958706000,0
0,1,116.45574951,39.95035172,11589,10658888888,1492958968000,0
0,1,116.45546722,39.95047379,11588,10656667788,1492963092000,0
0,1,116.45546722,39.95047379,11587,10656667788,1492963094000,0
0,1,116.45546722,39.95047379,11586,10656667788,1492963095000,0
0,1,116.45492554,39.95967484,246,10651234567,1492961195000,0
0,1,116.45492554,39.95967484,242,10651005848,1492961195000,0
0,1,116.45149231,39.95892715,8,10651005848,1492953204000,0
0,1,116.45149231,39.95892715,6,10651005848,1492954109000,0
0,1,116.41781616,39.96977615,6091,10651005848,1492959757000,0
0,1,116.41181946,39.97239304,6090,10651005848,1492959760000,0
0,1,116.43747711,39.96891022,30058,10651005848,1492959807000,0
0,1,116.43747711,39.96891022,30057,10651005848,1492959812000,0
0,1,116.43747711,39.96891022,30056,10651005848,1492962760000,0
0,1,116.43747711,39.96891022,30055,10651005848,1492962761000,0
0,1,116.42467499,39.97018433,6093,10651005848,1492954824000,0
0,1,116.42478943,39.9692688,6092,10651005848,1492956250000,0
0,1,116.43128204,39.96960449,4902,10658888888,1492963229000,0
0,1,116.43624878,39.96939087,4901,10658888888,1492963240000,0
0,1,116.43919373,39.96787262,4900,10658888888,1492963260000,0
0,1,116.43128204,39.96960449,4897,10658888888,1492963229000,0
0,1,116.43624878,39.96939087,4896,10658888888,1492963240000,0
0,1,116.43919373,39.96787262,4895,10658888888,1492963260000,0
0,1,116.44847107,39.96177673,33959,10651234567,1492962959000,0
0,1,116.44981384,39.9609108,33958,10651234567,1492962984000,0
0,1,116.44859314,39.96172333,33957,10651234567,1492963028000,0
0,1,116.44991302,39.9607811,33956,10651234567,1492963102000,0
0,1,116.44859314,39.96172333,33955,10651234567,1492963285000,0
0,1,116.44847107,39.96177673,33954,10651005848,1492962959000,0
0,1,116.44981384,39.9609108,33953,10651005848,1492962984000,0
0,1,116.44859314,39.96172333,33952,10651005848,1492963028000,0
0,1,116.44991302,39.9607811,33951,10651005848,1492963102000,0
0,1,116.44859314,39.96172333,33950,10651005848,1492963285000,0
0,1,116.45149231,39.96059799,33813,10651005848,1492962484000,0
0,1,116.45149231,39.96059799,33812,10651005848,1492962485000,0
0,1,116.45149231,39.96059799,33811,10651005848,1492963262000,0
0,1,116.45149231,39.96059799,33810,10651005848,1492963263000,0
0,1,116.45043182,39.96159744,33809,10651005848,1492963457000,0
0,1,116.45056915,39.96039581,30066,10651234567,1492958480000,0
0,1,116.44630432,39.96329117,30065,10651234567,1492963332000,0
0,1,116.45120239,39.96175385,30064,10651234567,1492963353000,0
0,1,116.45056915,39.96039581,30063,10651234567,1492963370000,0
0,1,116.45056915,39.96039581,30062,10651005848,1492958480000,0
0,1,116.44630432,39.96329117,30061,10651005848,1492963332000,0
0,1,116.45120239,39.96175385,30060,10651005848,1492963353000,0
0,1,116.45056915,39.96039581,30059,10651005848,1492963370000,0
0,1,116.44654083,39.96251297,26547,10651005848,1492947275000,0
0,1,116.44503784,39.96390915,26546,10651005848,1492947414000,0
0,1,116.44654083,39.96251297,26545,10651005848,1492947433000,0
0,1,116.44381714,39.96432114,26544,10651005848,1492947476000,0
0,1,116.44705963,39.96210861,26543,10651005848,1492947506000,0
0,1,116.45056915,39.96039581,22905,10651005848,1492963317000,0
0,1,116.44847107,39.96361923,22904,10651005848,1492963346000,0
