time,label,lng,lat,count,phone,conntime,trajectory
0,1,116.45622253,39.90829086,5,15701623302,1490356027000,0
0,1,116.45977783,39.90824127,4,15701623302,1490357392000,0
0,1,116.4578476,39.91011047,3,15701623302,1490357411000,0
0,1,116.46105194,39.90652847,2,15701623302,1490364577000,0
0,1,116.46412659,39.90832138,1,15701623302,1490364600000,0
0,1,116.46142578,39.93490601,18729,10666666666,1490345433000,0
0,1,116.46166229,39.93606567,18728,10666666666,1490350019000,0
0,1,116.46353912,39.93428802,18727,10666666666,1490363824000,0
0,1,116.46353912,39.93428802,18726,10666666666,1490369653000,0
0,1,116.46142578,39.93490601,18725,10666666666,1490369711000,0
0,1,116.46142578,39.93490601,18724,10777777777,1490345433000,0
0,1,116.46166229,39.93606567,18723,10777777777,1490350019000,0
0,1,116.46353912,39.93428802,18722,10777777777,1490363824000,0
0,1,116.46353912,39.93428802,18721,10777777777,1490369653000,0
0,1,116.46142578,39.93490601,18720,10777777777,1490369711000,0
0,1,116.460289,39.95436096,12436,10651234567,1490370939000,0
0,1,116.46159363,39.95610809,12435,10651234567,1490371030000,0
0,1,116.460289,39.95436096,12434,10651234567,1490371045000,0
0,1,116.46405792,39.95813751,12433,10651234567,1490371314000,0
0,1,116.460289,39.95436096,2994,10656668888,1490370939000,0
0,1,116.46159363,39.95610809,2993,10656668888,1490371030000,0
0,1,116.460289,39.95436096,2992,10656668888,1490371045000,0
0,1,116.46405792,39.95813751,2991,10656668888,1490371314000,0
0,1,116.44869232,39.96082687,9504,10651234567,1490363758000,0
0,1,116.44869232,39.96082687,9503,10651234567,1490363764000,0
0,1,116.44869232,39.96082687,9502,10651234567,1490363764000,0
0,1,116.44869232,39.96082687,9501,10651234567,1490367214000,0
0,1,116.44869232,39.96082687,9500,10651234567,1490370671000,0
0,1,116.4642868,39.96081161,16264,10651234567,1490363253000,0
1,1,116.45072174,39.93841553,561,10666666666,1490367206000,0
1,1,116.45072174,39.93841553,551,10777777777,1490367206000,0
1,1,116.46324921,39.94580078,564,10666666666,1490365248000,0
1,1,116.46324921,39.94580078,563,10666666666,1490365251000,0
1,1,116.4641571,39.94562531,562,10666666666,1490367203000,0
1,1,116.46324921,39.94580078,560,10666666666,1490367208000,0
1,1,116.46324921,39.94580078,554,10777777777,1490365248000,0
1,1,116.46324921,39.94580078,553,10777777777,1490365251000,0
1,1,116.4641571,39.94562531,552,10777777777,1490367203000,0
1,1,116.46324921,39.94580078,550,10777777777,1490367208000,0
1,1,116.4213562,39.97713852,32992,10777777777,1490364191000,0
1,1,116.42470551,39.97615814,32991,10777777777,1490365188000,0
