time,label,lng,lat,count,phone,conntime,trajectory
2,1,116.44315338,39.90720749,26454,10000600588,1490457600000,0
2,1,116.44412994,39.90821075,26453,10000600588,1490457987000,0
2,1,116.44315338,39.90720749,26452,10000600588,1490458263000,0
2,1,116.44512939,39.90834808,26451,10000600588,1490458298000,0
2,1,116.44618988,39.90713501,26365,10000600588,1490458014000,0
2,1,116.44415283,39.90322876,26364,10000600588,1490458054000,0
2,1,116.44618988,39.90713501,26363,10000600588,1490458116000,0
2,1,116.44413757,39.90817261,23228,10000600588,1490458198000,0
2,1,116.44413757,39.90817261,23227,10000600588,1490458203000,0
2,1,116.44100952,39.90854645,23226,10000600588,1490458204000,0
2,1,116.4427948,39.90642548,23225,10000600588,1490458226000,0
2,1,116.44229889,39.90634918,20140,10000600588,1490455759000,0
2,1,116.44380951,39.90670776,20139,10000600588,1490455812000,0
2,1,116.44229889,39.90634918,20138,10000600588,1490456279000,0
2,1,116.44178772,39.90636826,20137,10000600588,1490456325000,0
2,1,116.44229889,39.90634918,20136,10000600588,1490458211000,0
2,1,116.44477844,39.9441185,29921,10651111111,1490458383000,0
2,1,116.44675446,39.94554138,29920,10651111111,1490458394000,0
2,1,116.44894409,39.95941162,26371,10656668888,1490455471000,0
2,1,116.44894409,39.95941162,26367,10651234567,1490455471000,0
2,1,116.44477844,39.9441185,19848,10658888888,1490458383000,0
2,1,116.44675446,39.94554138,19847,10658888888,1490458394000,0
2,1,116.44894409,39.95941162,13503,10656668888,1490455471000,0
2,1,116.44894409,39.95941162,13499,10651234567,1490455471000,0
2,1,116.44894409,39.95941162,3230,10656668888,1490455471000,0
2,1,116.44508362,39.94397736,49,10777777777,1490455774000,0
2,1,116.44508362,39.94397736,48,10777777777,1490455791000,0
2,1,116.44477844,39.9441185,47,10777777777,1490457213000,0
2,1,116.44477844,39.9441185,46,10777777777,1490458279000,0
2,1,116.44508362,39.94397736,45,106666666666,1490455774000,0
2,1,116.44508362,39.94397736,44,106666666666,1490455791000,0
2,1,116.44477844,39.9441185,43,106666666666,1490457213000,0
2,1,116.44477844,39.9441185,42,106666666666,1490458279000,0
2,1,116.46437836,39.94970322,29919,10651111111,1490458418000,0
2,1,116.46437836,39.94970322,19846,10658888888,1490458418000,0
2,1,116.43153381,39.97034836,26378,10656668888,1490451737000,0
2,1,116.43704987,39.9701004,26377,10656668888,1490451759000,0
2,1,116.43153381,39.97034836,26376,10656668888,1490451832000,0
2,1,116.43704987,39.9701004,26375,10656668888,1490451867000,0
2,1,116.4313736,39.96960068,26374,10656668888,1490451909000,0
2,1,116.43747711,39.96891022,19845,10651234567,1490446929000,0
2,1,116.4394989,39.96804428,19844,10651234567,1490447540000,0
2,1,116.43747711,39.96891022,19843,10651234567,1490447568000,0
2,1,116.43540192,39.96956635,19842,10651234567,1490453435000,0
2,1,116.43560028,39.97135162,16558,10651234567,1490457660000,0
2,1,116.43747711,39.96891022,16557,10651234567,1490458128000,0
2,1,116.43836975,39.96843338,16556,10651234567,1490458130000,0
2,1,116.43560028,39.97135162,16555,10651234567,1490458244000,0
2,1,116.43560028,39.97135162,13425,10651234567,1490457660000,0
2,1,116.43747711,39.96891022,13424,10651234567,1490458128000,0
2,1,116.43836975,39.96843338,13423,10651234567,1490458130000,0
2,1,116.43560028,39.97135162,13422,10651234567,1490458244000,0
2,1,116.43144226,39.97907257,9980,10656668888,1490458377000,0
2,1,116.43153381,39.97034836,6739,10651234567,1490451737000,0
2,1,116.43704987,39.9701004,6738,10651234567,1490451759000,0
2,1,116.43153381,39.97034836,6737,10651234567,1490451832000,0
2,1,116.43704987,39.9701004,6736,10651234567,1490451867000,0
2,1,116.4313736,39.96960068,6735,10651234567,1490451909000,0
2,1,116.4394989,39.96804428,3237,10656668888,1490446917000,0
2,1,116.43747711,39.96891022,3236,10656668888,1490446929000,0
2,1,116.4394989,39.96804428,3235,10656668888,1490447540000,0
2,1,116.43747711,39.96891022,3234,10656668888,1490447568000,0
2,1,116.43540192,39.96956635,3233,10656668888,1490453435000,0
2,1,116.43503571,39.96649933,1310,10651234567,1490455100000,0
2,1,116.43585205,39.96430588,1309,10651234567,1490455115000,0
2,1,116.43503571,39.96649933,1308,10651234567,1490455623000,0
2,1,116.43521118,39.96305466,1307,10651234567,1490455654000,0
2,1,116.43521118,39.96305466,1306,10656668888,1490452261000,0
