time,label,lng,lat,count,phone,conntime,trajectory
0,1,116.46201324,39.93572617,33223,10651111111,1490198052000,0
0,1,116.46201324,39.93572617,6551,10651111111,1490198052000,0
0,1,116.39854431,39.94944,39730,10656668888,1490198590000,0
0,1,116.39854431,39.94944,39727,10651234567,1490198590000,0
0,1,116.39854431,39.94944,13058,10656668888,1490198590000,0
0,1,116.39854431,39.94944,13055,10651234567,1490198590000,0
0,1,116.46347809,39.94869995,33224,10651111111,1490198051000,0
0,1,116.46229553,39.94959641,33222,10651111111,1490198462000,0
0,1,116.46347809,39.94869995,6552,10651111111,1490198051000,0
0,1,116.46229553,39.94959641,6550,10651111111,1490198462000,0
0,1,116.38813019,39.96362686,50884,10656668888,1490194223000,0
0,1,116.39279175,39.97297668,50883,10656668888,1490194243000,0
0,1,116.3947525,39.96383286,50882,10656668888,1490194722000,0
0,1,116.39473724,39.96416473,50881,10656668888,1490194725000,0
0,1,116.38813019,39.96362686,50880,10651234567,1490194223000,0
0,1,116.39279175,39.97297668,50879,10651234567,1490194243000,0
0,1,116.3947525,39.96383286,50878,10651234567,1490194722000,0
0,1,116.39473724,39.96416473,50877,10651234567,1490194725000,0
0,1,116.39086151,39.96993256,50807,10656668888,1490197211000,0
0,1,116.39473724,39.96416473,50806,10656668888,1490198396000,0
0,1,116.39086151,39.96993256,48021,10656668888,1490197211000,0
0,1,116.39473724,39.96416473,48020,10656668888,1490198396000,0
0,1,116.39086151,39.96993256,48019,10651234567,1490197211000,0
0,1,116.39473724,39.96416473,48018,10651234567,1490198396000,0
0,1,116.38813019,39.96362686,47955,10651234567,1490194223000,0
0,1,116.39279175,39.97297668,47954,10651234567,1490194243000,0
0,1,116.3947525,39.96383286,47953,10651234567,1490194722000,0
0,1,116.39473724,39.96416473,47952,10651234567,1490194725000,0
0,1,116.39473724,39.96416473,47951,10656668888,1490187534000,0
0,1,116.38853455,39.96401215,47950,10656668888,1490187668000,0
0,1,116.39473724,39.96416473,47949,10656668888,1490187693000,0
0,1,116.39595032,39.96246338,47948,10656668888,1490190540000,0
0,1,116.39473724,39.9658165,47947,10656668888,1490198502000,0
0,1,116.39470673,39.96997833,45319,10651234567,1490195297000,0
0,1,116.388237,39.9693222,45318,10651234567,1490195339000,0
0,1,116.38919067,39.96921921,45317,10651234567,1490195360000,0
0,1,116.38813019,39.96362686,45077,10656668888,1490194223000,0
0,1,116.39279175,39.97297668,45076,10656668888,1490194243000,0
0,1,116.3947525,39.96383286,45075,10656668888,1490194722000,0
0,1,116.39473724,39.96416473,45074,10656668888,1490194725000,0
0,1,116.38853455,39.96401215,42500,10656668888,1490184134000,0
0,1,116.39473724,39.96416473,42499,10656668888,1490184170000,0
0,1,116.38853455,39.96401215,42498,10656668888,1490184492000,0
0,1,116.3883667,39.96291351,42497,10656668888,1490184581000,0
